UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:58:09,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3610,2240,0,0,2
14:58:17,aaf734496c7f,geo-diff-work_worker,0.01%,25490882,419430400,6.08%,3880,2640,0,0,2
14:58:17,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3750,2380,0,0,2
14:58:25,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,3880,2640,0,0,2
14:58:25,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3790,2420,0,0,2
14:58:32,aaf734496c7f,geo-diff-work_worker,0.01%,25490882,419430400,6.08%,3880,2640,0,0,2
14:58:32,8bee3f893e33,geo-diff-work_worker,0.01%,25564282,419430400,6.10%,3790,2420,0,0,2
14:58:40,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,3880,2640,0,0,2
14:58:40,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3790,2420,0,0,2
14:58:47,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,4059,2820,0,0,2
14:58:47,8bee3f893e33,geo-diff-work_worker,0.01%,25564282,419430400,6.10%,3980,2600,0,0,2
14:58:55,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,4059,2820,0,0,2
14:58:55,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,3980,2600,0,0,2
14:59:02,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,4130,2820,0,0,2
14:59:02,8bee3f893e33,geo-diff-work_worker,0.01%,25564282,419430400,6.10%,4040,2600,0,0,2
14:59:10,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,4130,2820,0,0,2
14:59:10,8bee3f893e33,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,4040,2600,0,0,2
14:59:18,aaf734496c7f,geo-diff-work_worker,0.00%,25490882,419430400,6.08%,4350,3040,0,0,2
